80,https://myanimelist.net/manga/80/Angelic_Layer,Angelic Layer,https://cdn.myanimelist.net/images/manga/3/179060l.jpg,28,5,Finished,1998-12-26T00:00:00+00:00,2001-09-26T00:00:00+00:00,"In the future, the most popular game in the world is Angelic Layer. Contestants must raise and train their own 'Angels' (or fighting dolls) to compete in tournaments. Enter Misaki Suzuhara, sixth grade Angelic Layer prodigy. With her speed-type angel, Hikaru, many people think Misaki stands a chance at winning the championship. She'll have a lot of help along the way, but the road to victory will be not be an easy route, especially for someone as young as Misaki. (Source: Tokyopop)","Angelic Layer was published in English by Tokyopop from June 25, 2002 to March 11, 2003 and by Dark Horse in two-part omnibus volumes on September 19, 2012 and March 27, 2013, respectively. It was also published in Spanish by Editorial Ivrea from May 2003 to January 2004."
81,https://myanimelist.net/manga/81/Aria,Aria,https://cdn.myanimelist.net/images/manga/2/202644l.jpg,67,12,Finished,2002-02-28T00:00:00+00:00,2008-02-29T00:00:00+00:00,"In the distant future, humanity has terraformed Mars into an oceanic planet to suit their needs. Now known as Aqua, the planet serves as a new home for people discontent with living on Manhome—the planet formerly known as Earth. Being a perfect imitation of Manhome's Venice, the town of Neo-Venezia has inherited all of the rustic charms of the original. Gondolas weave their way through the waterways of the dreamy town while nostalgic alleys await those who travel on foot. Akari Mizunashi, a young Manhome native, has recently made Neo-Venezia her new home. To pursue her dream of becoming a gondolier tour guide—or Undine—Akari joins the Aria Company, one of the most renowned water guide companies in town. As she basks in a simple lifestyle unavailable on Manhome, Akari cheerily ambles through her daily life in Neo-Venezia: the town where magic and miracles abound. [Written by MAL Rewrite]","Aria was published in English by ADV Manga, releasing the first three volumes from April 1, 2004, to November 1, 2004, before dropping the license. Tokyopop published the first six volumes from January 8, 2008, to December 28, 2010, before publication was discontinued. The publisher rereleased the series as Aria: The Masterpiece in 2-in-1 omnibus volumes. The manga was also published in Spanish by Ivrea España from July 2006 to April 2010."
83,https://myanimelist.net/manga/83/Ayashi_no_Ceres,Ayashi no Ceres,https://cdn.myanimelist.net/images/manga/3/160959l.jpg,83,14,Finished,1996-08-05T00:00:00+00:00,2000-01-20T00:00:00+00:00,"Aya and her twin brother Aki thought they were going to a celebration of their sixteenth birthday at their grandfather's home, but the funeral-like atmosphere tips them off that something's not right. Their ""birthday present"" turns out to be a mummified hand—the power of which forces an awakening within Aya, and painful wounds all over Aki's body! Grandfather Mikage announces that Aki will be heir to the Mikage fortune, and Aya must die! But Aya has allies in the athletic cook and martial artist Yuuhi, and the attractive, mysterious Touya. But can even two handsome and resourceful guys save Aya when it's her own power that's out of control? (Source: VIZ Media)","Ayashi no Ceres was published in English as Ceres: Celestial Legend by VIZ Media from October 1, 2003 to February 14, 2006."
84,https://myanimelist.net/manga/84/Fushigi_Yuugi,Fushigi Yuugi,https://cdn.myanimelist.net/images/manga/3/267911l.jpg,106,18,Finished,1992-05-01T00:00:00+00:00,1996-07-01T00:00:00+00:00,"While visiting the National Library, junior-high students Miaka Yuuki and Yui Hongo are transported into the world of a mysterious book set in ancient China, ""The Universe of The Four Gods."" Miaka suddenly finds herself with the responsibility of being the priestess of Suzaku, and must find all of her celestial warriors for the purpose of summoning Suzaku for three wishes. However, the enemy nation of the god Seiryuu has manipulated Yui into becoming the priestess of Seiryuu. As enemies, the former best friends begin their long struggle to summon their respective gods and obtain their wishes... [Written by MAL Rewrite]","Fushigi Yuugi was published in English by VIZ Media from December 10, 2003 to April 11, 2006. A 3-in-1 omnibus edition was released under the Shojo Beat VIZBIG imprint from January 20, 2009 to June 15, 2010."
85,https://myanimelist.net/manga/85/Azumanga_Daioh,Azumanga Daioh,https://cdn.myanimelist.net/images/manga/2/259651l.jpg,69,4,Finished,1999-01-18T00:00:00+00:00,2002-03-21T00:00:00+00:00,"Chiyo Mihama is a child prodigy who has skipped several grades to end up in high school. On her first day, she discovers that her class is full of eccentric individuals. Sakaki, who towers over Chiyo, is aloof and intimidating; Tomo Takino is loud and annoying; Ayumu ""Osaka"" Kasuga is absentminded but great at solving riddles; Koyomi ""Yomi"" Mizuhara is obsessed with diets and loves karaoke despite her awful singing; and Kagura, who is a competitive tomboy. As the classmates become good friends over time, they experience their everyday lives together—things like school, studying, going on summer trips, and engaging in all kinds of shenanigans! [Written by MAL Rewrite]","Azumanga Daioh was initially published in English by ADV Manga from September 16, 2003 to April 6, 2004 and in a complete omnibus on November 20, 2007. On December 15, 2009, Yen Press published a complete omnibus with new translations."
86,https://myanimelist.net/manga/86/Time_Stranger_Kyoko,Time Stranger Kyoko,https://cdn.myanimelist.net/images/manga/2/175908l.jpg,13,3,Finished,2000-08-03T00:00:00+00:00,2001-08-03T00:00:00+00:00,"From the creator of Full Moon wo Sagashite comes a story set in the 30th century, when the whole world is ruled under one kingdom named Earth. Princess Kyouko is about to turn 16 years old, and a large celebration will be held throughout the country. Unknown to the people, the princess has secretly been living among them as Kyouko Suomi, a headstrong and selfish junior high student. Kyouko has never appeared at any of the kingdom's past ceremonies, and doesn't plan to attend this ceremony either, for doing so will end her youthful school life. However, her father, the king of Earth, offers her another option—Kyouko must find the 12 telepaths who can use the God Stones in order to wake up her twin sister, Princess Ui, who has been asleep since her birth. If Kyouko succeeds, the king will allow her to live however she likes, and will pass on her duties to her sister. Accepting this offer, Kyouko is given the first of the God Stones, the Time-Space Stone, and will need to find the remaining God Stones and their users, with the help of her two bodyguards Sakataki and Hizuki Jin. [Written by MAL Rewrite]","Time Stranger Kyoko was published in English by VIZ Media under the Shojo Beat imprint from July 1, 2008 to January 6, 2009."
87,https://myanimelist.net/manga/87/Tactics,Tactics,https://cdn.myanimelist.net/images/manga/3/158123l.jpg,82,15,Finished,2000-12-18T00:00:00+00:00,2013-04-15T00:00:00+00:00,"Meet Kantarou, a folklore scholar living in the Taisho period. Ever since he was a child, he has been able to see and talk to various spirits. But now that Kantarou's all grown up, he moonlights as an exorcist solving the problems of ghosts and demons...all with the help of Haruka, the legendary demon-eating tengu! (Source: Tokyopop)","Tactics had eight volumes published in English by Tokyopop, from April 3, 2007 to December 29, 2009, before the publisher became defunct. Previous to that, ADV Manga had published the first two volumes, from October 26, 2004 to May 1, 2005, before they too became defunct. Digitally, A-Net Digital LLC published three volumes from December 15, 2010 to February 23, 2011, while volumes 1 to 12 were briefly available on JManga, until they closed in May 2013."
88,https://myanimelist.net/manga/88/Angel_Dust,Angel/Dust,https://cdn.myanimelist.net/images/manga/1/179773l.jpg,9,1,Finished,2000-04-10T00:00:00+00:00,2000-12-09T00:00:00+00:00,"A mysterious creature has fallen from the sky and landed right at young Yuina's feet! Branded as the master of this new angelic being, Yuina is forced into an otherworldly pact, one that will take her beyond the clouds and into battle against a new and yet hauntingly familiar evil, one that patiently waits in the shadows. (Source: ADV)","Angel/Dust was published by ADV Manga on November 22, 2005 and prior to the release also serialized in Newtype USA magazine."
89,https://myanimelist.net/manga/89/Gals,Gals!,https://cdn.myanimelist.net/images/manga/3/267912l.jpg,40,10,Finished,1999-08-01T00:00:00+00:00,2002-07-15T00:00:00+00:00,"Self-styled Kogal queen Kotobuki Ran and her friends just wanna have fun, which includes shopping, hanging out, and scamming meals off gullible guys. Unfortunately, their ""hood""—Shibuya—is in constant danger of being despoiled by dirty old men, street gangs, nasty Kogal rivals, and other societal evils. But with a little help from her friends and a toughness born of coming from a family full of cops, Ran takes on the bad guys (and gals) with gusto! (Source: CMX)","Gals! was published in English by CMX Manga from April 1, 2005 to April 25, 2007."
90,https://myanimelist.net/manga/90/Loveless,Loveless,https://cdn.myanimelist.net/images/manga/2/171051l.jpg,,,Publishing,2001-11-17T00:00:00+00:00,,"Aoyagi Ritsuka is one troubled 6th grader. Two years ago, he mysteriously lost his memory and developed an alternate personality. His mother constantly berates (and occasionally beats) him, asking what happened to the ""real"" Ritsuka, and his only defender and friend, his older brother Seimei, was recently killed. Suddenly, Seimei's apparent ""friend,"" Soubi, appears. Soubi tells him that Ritsuka's true name is ""Loveless,"" and that Soubi was assigned by Seimei to take care of Ritsuka and protect him. Ritsuka soon gets sucked into a bizzare underground society where teams of people, a ""Fighter Unit,"" and a ""Sacrifice,"" battle using elaborate and beautifully-phrased spells. He seeks both acceptance of himself, and the answer to the mystery of who killed his brother and why. (Source: TokyoPop)","Loveless was published in English by Tokyopop for 8 volumes from February 7, 2006 to September 1, 2008 until becoming defunct; VIZ Media later gained rights to the series and began publishing since September 11, 2012. The series has also been published digitally by Kodansha USA since April 28, 2020. It has also published in Polish by Studio JG since July 11, 2014."
91,https://myanimelist.net/manga/91/Marmalade_Boy,Marmalade Boy,https://cdn.myanimelist.net/images/manga/1/262987l.jpg,40,8,Finished,1992-05-01T00:00:00+00:00,1995-10-01T00:00:00+00:00,"All Miki Koishikawa wanted was an ordinary family and that's exactly what she had until her parents decided to move in with another couple and turned Miki's world upside down. Now she lives in a house with four parents and her totally cute stepbrother Yuu. It's bad enough being brought into her parents' strange soap opera, but Miki will star in a soap of her own as she deals with friends having affairs, trying to survive in school and ending up torn between her long-time crush, Ginta, and her new stepbrother! (Source: Tokyopop)","Marmalade Boy was published in English by Tokyopop from April 23, 2002 to August 5, 2003. It has also been published by Seven Seas Entertainment since February 14, 2023."
92,https://myanimelist.net/manga/92/Bishoujo_Senshi_Sailor_Moon,Bishoujo Senshi Sailor Moon,https://cdn.myanimelist.net/images/manga/4/260613l.jpg,61,18,Finished,1991-12-28T00:00:00+00:00,1997-02-03T00:00:00+00:00,"""In the name of the moon, I shall punish you!"" Usagi Tsukino is a cheerful 14-year-old who attends Juuban Municipal Junior High School. She prefers eating and playing video games to studying, which results in her notably poor grades. She also gets easily upset, whether by baseless insults or reasonable reprimands. It is very unlikely that she could be known as anything but a bad influence and a crybaby, but that begins to change when she meets a black cat. Given a special brooch from the black cat named Luna, Usagi can use it to transform into a guardian of justice named Sailor Moon! She is now tasked to protect the Earth from all that is evil and to find both a missing princess and a sacred jewel known as the Mystical Silver Crystal. Whether she likes it or not, Usagi's beautiful transformation marks the start of meeting the mysterious Tuxedo Mask, fighting alongside new comrades, and learning to take responsibility in this acclaimed magical girl classic. [Written by MAL Rewrite]","Bishoujo Senshi Sailor Moon received the 1993 Kodansha Manga Award in the shoujo manga category. It has received wide critical acclaim, being credited with redefining the magical girl genre. It was adapted to multiple anime series, two series of stage musicals, as well as a 49-episode live-action series from October 4, 2003 to September 25, 2004. A twelve-volume shinsouban (renewal edition) was published in Japan from September 22, 2003 to September 22, 2004, including two volumes containing short stories. This new edition had new cover art and title logo, as well as corrections in some panels. The series was published in English by Mixx (later Tokyopop) as a serial in two magazines, MixxZine and Smile, beginning in 1997. The series was later published in eighteen volumes, from December 1, 1998 to September 18, 2001. Tokyopop's license expired in May 2005 and this edition went out of print. It was later republished by Kodansha Comics USA from September 13, 2011 to November 26, 2013, based on the Japanese shinsouban reprint. Kodansha re-released the series from September 11, 2018 to October 20, 2020; this edition was based on the 20th anniversary kanzenban reprint. These editions included new color pages, updated translations, better quality paper, and special holographic covers. The series was also published in Polish by Japonica Polonica Fantastica."
93,https://myanimelist.net/manga/93/Megami_Kouhosei,Megami Kouhosei,https://cdn.myanimelist.net/images/manga/1/180628l.jpg,27,5,Finished,1996-11-01T00:00:00+00:00,2001-01-01T00:00:00+00:00,"It is the year 4088. It has been over one thousand years since the Crisis of Systems (Lost Property), which resulted in the destruction of four planetary systems, leaving only a single inhabitable planet, Zion. Mankind is forced to live in space colonies, since that one planet is constantly being invaded by alien life forms that have come to be known as Victim. To stop the aliens and to allow people to land on Zion, mankind has developed the astronomical humanoid weapons, Ingrids, also known as Goddesses. G.O.A. (Goddess Operation Academy) is a school dedicated to the training of young men to pilot these Ingrids... (Source: Tokyopop)","Megami Kouhosei was published in English as Candidate for Goddess by Tokyopop from April 13, 2004 to June 15, 2006."
94,https://myanimelist.net/manga/94/DNAngel,D.N.Angel,https://cdn.myanimelist.net/images/manga/2/145023l.jpg,108,20,Finished,1997-01-01T00:00:00+00:00,2021-01-22T00:00:00+00:00,"Daisuke Niwa is an ordinary, if slightly unlucky, middle school student. On his fourteenth birthday, he comes down with a 'condition' that has plagued the men in his family for three hundred years. When he sees his crush, Risa, he transforms into his alter ego, the phantom thief Dark Mousy. Unfortunately, when Dark Mousy sees his crush, Risa's twin Riku, he transforms back into Daisuke. The only cure for this craziness is if Daisuke can get Risa to fall in love with him... (Source: Tokyopop) Included one-shots: Volume 1: Namaiki no 'N' (N is for Nishiki) Volume 2: OumagaAGAIN (The Demon Returns) Volume 4: Kanno-ke wa Kanai Anzen. (Protecting The Kanno House)","D.N.Angel was first published in English by Tokyopop, who released the first 13 volumes from April 6, 2004 to December 8, 2009 before the closure of their North American division. VIZ Media digitally republished the Tokyopop volumes under the VIZ Select imprint from April 1, 2014 to September 23, 2014. The series went on an extended hiatus after the August 2005 issue, returning in the April 2008 issue. It went on another hiatus after the February 2011 issue, returning in the July 2018 issue."
95,https://myanimelist.net/manga/95/Lagoon_Engine,Lagoon Engine,https://cdn.myanimelist.net/images/manga/2/179821l.jpg,31,7,On Hiatus,2002-01-01T00:00:00+00:00,2007-11-01T00:00:00+00:00,"Yen and Jin are brothers in elementary school and successors in the Ragun family craft of defeating evil spirits. In this world, the battle with spirits comes down to a game of guessing your opponent's ""name."" Once you know the name you gain control over the fight. Both Yen and Jin have secret names only they know... and must keep them secret or risk death! (Source: Tokyopop)","Lagoon Engine was first published by Tokyopop from May 15, 2006 to December 14, 2010. VIZ Media since took over the license, and published the series digitally from July 22, 2014 to January 20, 2015."
96,https://myanimelist.net/manga/96/Lagoon_Engine_Einsatz,Lagoon Engine Einsatz,https://cdn.myanimelist.net/images/manga/2/179820l.jpg,10,1,Finished,2004-10-01T00:00:00+00:00,2005-07-01T00:00:00+00:00,"Sakis, the Scion and Godslayer, gets entangled in a deadly incident when an unknown ship enters Lagoonarian airspace. After uncovering explosives along with the seeds of Abomination, Sakis begins a quest to uncover the mysteries surrounding the Ancient Gods!","Lagoon Engine Einsatz was serialized in the special English edition of the Japanese Newtype's magazine published in the North America, Newtype USA, but it was discontinued after only ten chapters. Serialization in the Japanese magazine started with a two month delay in January 2005 issue. The series was published in English by ADV Manga on December 20, 2005."
97,https://myanimelist.net/manga/97/DearS,DearS,https://cdn.myanimelist.net/images/manga/3/265668l.jpg,47,8,Finished,2001-08-27T00:00:00+00:00,2005-09-27T00:00:00+00:00,"Aliens have landed on Earth and are now a normal part of society. These beautiful beings have been given the name ""DearS"" and are trusted and welcomed by most humans. In order for the ""DearS"" to learn Earth\'s customs, they are sent to random high schools to ""home-stay."" When Takeya helps a DearS in his school, she calls him ""Master."" Thus begins the humorous life of Takeya and his sexy alien follower, Ren, who tries to figure out the wacky customs of this place called Earth! (Source: Tokyopop)","DearS was published in English by Tokyopop from January 11, 2005 to November 7, 2006."
98,https://myanimelist.net/manga/98/Rozen_Maiden,Rozen Maiden,https://cdn.myanimelist.net/images/manga/2/271890l.jpg,46,8,Finished,2002-08-12T00:00:00+00:00,2007-05-30T00:00:00+00:00,"The legendary dollmaker Rozen created several unique dolls throughout his life, but it was not the materials he used that made them special. Known as Rozen Maidens, each doll was imbued with a Rosa Mystica—a precious gem that gives them life. But these dolls have a specific purpose: they must fight each other in a contest called the Alice Game. The winner becomes Alice, the perfect girl who will have the chance to meet their father and creator. Jun Sakurada, a middle school shut-in, experiences the Alice Game up close and personal when one of these dolls arrives at his house. After winding her up with the spring provided, she comes to life and introduces herself as Shinku, the fifth Rozen Maiden. Despite Jun quickly becoming annoyed by her haughty attitude, they find themselves working together when they are attacked by another doll. At Shinku's behest, Jun becomes her medium, allowing her to use his life force as a power to defeat their enemies. In the aftermath of the fight, more Rozen Maidens appear and decide to live at Jun's house. But can there be any peace when their very existence means they must fight each other? [Written by MAL Rewrite]","Rozen Maiden was put hiatus after the sudden illness and hospitalization of the Peach-Pit duo and subsequently cancelled by Gentosha. It was then picked up by Shueisha as an alternative setting story. Rozen Maiden was published in English by Tokyopop from May 9, 2006 to May 1, 2008."
99,https://myanimelist.net/manga/99/Zombie-Loan,Zombie-Loan,https://cdn.myanimelist.net/images/manga/3/267914l.jpg,83,13,Finished,2002-10-18T00:00:00+00:00,2011-02-18T00:00:00+00:00,"Michiru Kita’s a weak-spirited girl who has a hard time saying what’s on her mind. One day, she notices mysterious, ring-like markings around the necks of two of her classmates, Chika Akatsuki and Shito Tachibana — two boys who miraculously survived a horrible accident six months before. Michiru, possessing the rare ability to see these rings, knows that they warn of impending death. Thinking that, perhaps, she can do something to save her classmates’ lives, she approaches them... but it seems the boys have already made a different kind of deal and garnered themselves a heavy debt (Source: Yen Press)","Zombie-Loan was published in English by Yen Press from October 17, 2007 to January 24, 2012."
100,https://myanimelist.net/manga/100/Prism_Palette,Prism Palette,https://cdn.myanimelist.net/images/manga/3/267915l.jpg,10,1,Finished,2001-09-01T00:00:00+00:00,,"Based on an ero-game, Prism Palette is Peach-Pit’s (famous for DearS, Zombie Loan, Rozen Maiden and assorted other manga) first publication. It follows the main character, Masaki Shirai, as he spends his days at school, surrounded by beautiful girls. (Source: AT-Translations)",
101,https://myanimelist.net/manga/101/Shugo_Chara,Shugo Chara!,https://cdn.myanimelist.net/images/manga/2/135293l.jpg,55,12,Finished,2005-12-28T00:00:00+00:00,2010-08-03T00:00:00+00:00,"What kind of person will I become? What can I do for myself? Children ponder those very questions, and from those thoughts, the ""Heart's Egg"" is born. Unseen by most, the Heart's Egg remains hidden within every individual, and represents a person's own ideal character. While adjusting to life at a new school, Amu Hinamori has unintentionally gained a reputation for being ""cool and spicy."" Unhappy with her outward persona, Amu often wonders how she can act more like her true self. Her desire for change is manifested when one morning, Amu awakens to find three eggs beneath her. They hatch to reveal Ran, Miki and Suu—three ""Guardian Characters,"" each an embodiment of Amu's ideal self. Shugo Chara! follows Amu's journey as the trio begin to show her just how much potential she has, encountering other Guardian Characters, and a few troublesome experiences along the way. [Written by MAL Rewrite]","Shugo Chara! received the 32nd Kodansha Manga Award for best children's manga in 2008. The series had nine volumes published in English by Del Rey from March 27, 2007 to July 27, 2010. Kodansha Comics USA picked up the license and published volumes 10-12 from May 10 to September 6, 2011, also republishing the previous volumes from August 21, 2012 to January 4, 2013."
102,https://myanimelist.net/manga/102/Fruits_Basket,Fruits Basket,https://cdn.myanimelist.net/images/manga/3/269697l.jpg,136,23,Finished,1998-07-18T00:00:00+00:00,2006-11-20T00:00:00+00:00,"Tooru Honda is an orphan with nowhere to go but a tent in the woods, until the Souma family takes her in. However, the Souma family is no ordinary family, and they hide a grave secret: when they are hugged by someone of the opposite gender, they turn into animals from the Chinese zodiac! Now, Tooru must help Kyou and Yuki Souma hide their curse from their classmates, as well as her friends Arisa Uotani and Saki Hanajima. As she is drawn further into the mysterious world of the Soumas, she meets more of the family, forging friendships along the way. But this curse has caused much suffering; it has broken many Soumas. Despite this, Tooru may just be able to heal their hearts and soothe their souls. [Written by MAL Rewrite]","Fruits Basket received the 2001 Kodansha Manga Award in the shoujo manga category and the ""Best Manga"" award at the 2007 American Anime Awards. Fruits Basket was published in English by Tokyopop from February 10, 2004 to July 6, 2009. A box set with the complete series was released on September 29, 2010. All volumes were re-released in ""Ultimate Editions"" from October 9, 2007 to July 12, 2011, with two sequential volumes combined in a single hard-cover volume, including new cover art. Those releases were met with mixed reviews as they were exact reproductions of the previously released volumes and did not adjust page numbers or correct prior errors. Yen Press republished the series in 12 volume Collector's Edition from June 28, 2016 to April 18, 2017."
103,https://myanimelist.net/manga/103/Never_Give_Up,Never Give Up!,https://cdn.myanimelist.net/images/manga/1/270458l.jpg,77,13,Finished,1999-02-05T00:00:00+00:00,2002-12-05T00:00:00+00:00,"At the age of four, Kiri Minase fell in love with her childhood friend Tohya Enishi and proposed to him. Their families, however, were not very supportive of this match. Both children have parents who work as models and to whom they owe their good looks. The trouble is, Kiri inherited chiseled masculine features from her father and Tohya inherited his mother's delicate beauty. For years, Kiri has been working hard toward becoming a girl worthy of Tohya, but even now, she faces constant reminders that everyone regards her as unsuitable for him due to her lack of femininity. One day, Tohya is scouted by a fashion photographer and agrees to work as a model for the agency owned by Kiri's mother. Kiri is concerned that Tohya will be preyed upon by other men in the fashion world, and so she begs her mother to hire her as well. Her wish is granted with a twist, as she is forced to pose as a male model under the name ""Tatsuki."" During their first photo shoot, it seems that Kiri's worries are well-founded when the photographer won't keep his hands off Tohya. With the desire to protect Tohya warring against the fear that she will appear undesirable to him the longer she pretends to be male, Kiri must come to terms with her identity and decide if outer beauty is really more important than what lies inside. [Written by MAL Rewrite]","Never Give Up! was partially published in English by Tokyopop, who published the first eight volumes from March 7, 2006 to July 8, 2008, before the company became defunct. The entire series was published in Indonesian by PT Gramedia."
104,https://myanimelist.net/manga/104/Yotsuba_to,Yotsuba to!,https://cdn.myanimelist.net/images/manga/5/259524l.jpg,,,Publishing,2003-03-21T00:00:00+00:00,,"While most people find the world mundane, five-year-old Yotsuba Koiwai sees it as a treasure trove of amazing bustle and wonderful places to explore. When she and her adoptive father, Yousuke, move to a new city, the energetic young girl naturally sets out to investigate the neighborhood on her own. After a few incidents at the local park, the Koiwais become acquainted with their neighbors, the Ayase family. Their three daughters—mischievous college student Asagi, responsible high school student Fuuka, and kindhearted grade school student Ena—eventually all take a liking to Yotsuba and join in on her antics, despite their sheer ridicule. From learning how to use a swing to figuring out how to stop global warming with air conditioners, Yotsuba's ability to infallibly find fun in everything, both amazes and annoys the people around her. Along with Yousuke, the Ayases, and friends she makes along the way, Yotsuba embarks on daily adventures, each one a step in her quest to enjoy the simple things in life. [Written by MAL Rewrite]","In 2006, Yotsuba to! received an Excellence Award in manga category at Japan Media Arts Festival where the jury citation praised the vivid characters and gentle atmosphere the manga has. In 2008, the series was nominated for the 12th Osamu Tezuka Culture Award and the Eisner Award ""Best Publication for Kids"" category, but did not win either one. It was also a runner-up for the first annual Manga Taishou award. In 2016, the series, along with Hanagami Sharaku, was awarded the 20th Tezuka Osamu Cultural Prize Grand Prize. The series was first published in English by ADV Manga as Yotsuba&!. Six volumes were released from June 6, 2005 to October 31, 2007 before publication was discontinued. Yen Press has published the series since September 15, 2009. It has also been published in Spanish by Norma Editorial since November 2005. It has been licensed in Polish by Wydawnictwo Kotori."
105,https://myanimelist.net/manga/105/Kekkaishi,Kekkaishi,https://cdn.myanimelist.net/images/manga/5/207702l.jpg,345,35,Finished,2004-02-18T00:00:00+00:00,2011-04-06T00:00:00+00:00,"By night, junior high student Yoshimori Sumimura is a ""kekkaishi""—a demon-hunter who specializes in creating magical barriers around his prey. By day, Yoshimori's got some other demons to battle: an addiction to sweets and a seriously crotchety grandfather! Yoshimori's pretty 16-year-old neighbor and childhood friend, Tokine Yukimura, is also a kekkaishi, but their families are feuding over who is the true practitioner of the art. (Source: VIZ Media)","Kekkaishi was published in English by VIZ Media under the Shonen Sunday imprint from May 3, 2005 to December 11, 2012."
106,https://myanimelist.net/manga/106/Cardcaptor_Sakura,Cardcaptor Sakura,https://cdn.myanimelist.net/images/manga/3/259289l.jpg,50,12,Finished,1996-05-02T00:00:00+00:00,2000-07-03T00:00:00+00:00,"""Herein lie the Clow Cards—if their seal is broken, disaster shall befall this world..."" Sakura Kinomoto is an energetic and sweet 10-year-old girl attending Tomoeda Elementary School. One day not long after entering the fourth grade, Sakura finds a mysterious book titled ""The Clow"" hidden within her father's bookshelves. Upon opening it, a small, winged creature with an Osakan accent comes out of the book and introduces itself as Keroberos, the Creature of the Seal who guards magical cards known as the Clow Cards and keeps them from escaping the book. Unfortunately for the plushy guardian, it seems that the Clow Cards have already escaped—and now Sakura is tasked with capturing them before the cards unleash their powers and cause havoc all over Tomoeda! With the support of the tiny guardian who she nicknames ""Kero"" and her best friend Tomoyo Daidouji, Sakura must wield a magical bird-shaped key and use her new powers as the Cardcaptor to maintain peace and ensure that everything is alright. [Written by MAL Rewrite]","Cardcaptor Sakura won the 32nd Seiun Award for Best Manga in 2001. It received a 70-episode anime adaptation and two animated films, several video games and artbooks. The series was published in English by Tokyopop from March 1, 2001 to August 5, 2003 and in 3-in-1 omnibus format by Dark Horse Comics from October 20, 2010 to September 19, 2012. The official English release by Tokyopop split this into two six-volume series, the second of which is titled Cardcaptor Sakura: Master of the Clow. However, it is one twelve-volume series in Japan. It has also been published in Chinese by Every Glory Publishing, in Spanish by Ediciones Glénat (Spain), Editorial Ivrea (Argentina), and Editorial Toukan (Mexico), in French by Pika Édition, in Italian by Star Comics, in German by Egmont Manga & Anime, and in Portuguese by Editora JBC."
107,https://myanimelist.net/manga/107/Chobits,Chobits,https://cdn.myanimelist.net/images/manga/3/260812l.jpg,88,8,Finished,2000-09-25T00:00:00+00:00,2002-10-28T00:00:00+00:00,"After enduring four years of high school, Hideki Motosuwa strives to get into the university of his choice by attending cram school in Tokyo. Concurrently, he works daily shifts at a bar to make ends meet, thus missing out on the world's latest invention—human-like computers called Persocoms. Longing for a persocom of his own, Hideki is met with a stroke of luck when he stumbles upon a cute abandoned persocom in a garbage pile. Upon finding the power button, Hideki finds his newfound robot to be faulty and only capable of uttering the word ""Chii""—which Hideki decides to name her after. Chii, however, is no ordinary persocom: capable of thinking and learning on her own, she is a legendary type of robot known as a ""Chobit."" Now, it is up to Hideki to teach Chii how to live an ordinary life and to uncover the truth behind the elusive chobits series. [Written by MAL Rewrite]","Chobits was first published in English by TokyoPop from April 23, 2002 to October 7, 2003. Dark Horse Manga republished the series in 2 omnibus volumes on April 6 to October 12, 2010, respectively."
108,https://myanimelist.net/manga/108/Gouhou_Drug,Gouhou Drug,https://cdn.myanimelist.net/images/manga/1/185400l.jpg,18,3,Finished,2000-10-06T00:00:00+00:00,2003-07-24T00:00:00+00:00,"Snow surrounds the 17-year-old Kazahaya Kudou while he fights not to lose consciousness amid the freezing landscape. Luckily, a cold-blooded young man named Rikuo Himura saves him and brings him to his boss, Kakei, owner of Green Drugstore. Out of necessity, Kazahaya agrees to become Kakei's employee. However, Kazahaya's job is not limited to organizing shelves and dealing with customers. Due to his ability to see strange things, Kazahaya is commissioned to complete dangerous assignments in exchange for money. Begrudgingly paired, Kazehaya and Rikuo—who also seems to possess unique powers—must take on these missions while confronting ghosts from the past that are hunting them down. [Written by MAL Rewrite]","Gouhou Drug was published in English as Legal Drug by Tokyopop from October 12, 2004 to June 7, 2005. Dark Horse later gained publishing rights to the series and republished it on September 30, 2014. It has also been published in French as Lawful Drug by Delcourt from November 1, 2003 to June 17, 2004; and in Spanish by Norma Editorial from November 2003 to December 2004."
109,https://myanimelist.net/manga/109/Wish,Wish,https://cdn.myanimelist.net/images/manga/2/157425l.jpg,26,4,Finished,1995-10-06T00:00:00+00:00,1998-06-06T00:00:00+00:00,"Walking home from work one night, Shuuichirou Kudou encounters a child-like being with wings trapped on a tree branch. After he saves the creature, they introduce themselves as Kohaku, an angel from Heaven. Skeptical of the supernatural, Shuuichirou ignores Kohaku and goes back home, dismissing it as a dream. The next day, Shuuichirou finds Kohaku in his garden, who has now taken on their true form. They tell him that, for his kindness, they want to grant him any wish. However, Shuuichirou is content with what he has and declines. Kohaku decides that, instead of doing nothing, they will stay with their savior until he desires something only they can deliver. Although Kohaku becomes accustomed to their homely life with Shuuichirou, they cannot remain on Earth for long due to being tormented by Kouryuu—a mischievous devil—and his sidekicks. In addition, Kohaku is on borrowed time to find the missing archangel Hisui and must hurry before they are both banished from Heaven forever. [Written by MAL Rewrite]","Wish was published in English by Tokyopop from August 27, 2002, to February 11, 2003. After the company was dissolved, Dark Horse Comics gained the publishing rights and republished the series in a complete omnibus volume on January 30, 2019. It has also been released in French by Delcourt; in German by Carlsen Comics; in Italian by Star Comics; in Polish by J.P.Fantastica; in Portuguese by Editora JBC; and in Spanish by Grupo Editorial Vid and Norma Editorial."
